file_path	icona_attuale	tipo	contesto	proposta_tabler	note
toonz/sources/toonz/icons/dark/actions/16/flipbook_link.svg	flipbook_link.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/fliphoriz.svg	fliphoriz.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/flipvert.svg	flipvert.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/focus.svg	focus.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/fold_column.svg	fold_column.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/folder_new.svg	folder_new.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/framefirst.svg	framefirst.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/framelast.svg	framelast.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/framenext.svg	framenext.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/frameprev.svg	frameprev.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/function_editor.svg	function_editor.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/fx_logo.svg	fx_logo.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/fx_settings.svg	fx_settings.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/gap_check.svg	gap_check.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/gear.svg	gear.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/global_key.svg	global_key.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/global_rest_key.svg	global_rest_key.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/group.svg	group.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/guided_drawing.svg	guided_drawing.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/help.svg	help.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/histograms.svg	histograms.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/history.svg	history.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/implicit_hold.svg	implicit_hold.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/implicit_hold_on.svg	implicit_hold_on.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/import.svg	import.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/import_oca.svg	import_oca.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/inbetween_flip.svg	inbetween_flip.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/info.svg	info.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/ink_check.svg	ink_check.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/ink_no1_check.svg	ink_no1_check.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/inks_only.svg	inks_only.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/insert.svg	insert.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/insert_above_after.svg	insert_above_after.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/insert_frame.svg	insert_frame.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/insert_multiple_keys.svg	insert_multiple_keys.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/invert_selection.svg	invert_selection.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/italic.svg	italic.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/leave_group.svg	leave_group.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/level_info.svg	level_info.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/level_settings.svg	level_settings.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/level_strip.svg	level_strip.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/library.svg	library.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/light_table.svg	light_table.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/link.svg	link.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/load.svg	load.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/load_as_sub_xsheet.svg	load_as_sub_xsheet.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/load_colormodel.svg	load_colormodel.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/load_folder.svg	load_folder.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/load_level.svg	load_level.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/load_scene.svg	load_scene.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/locator.svg	locator.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/lock.svg	lock.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/lock_on.svg	lock_on.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/loop.svg	loop.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/macro.svg	macro.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/manual.svg	manual.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/menu.svg	menu.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/merge.svg	merge.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/merge_levels.svg	merge_levels.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/merge_levels_tlv.svg	merge_levels_tlv.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/messagecenter.svg	messagecenter.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/minus.svg	minus.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/miter_join.svg	miter_join.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/motion_path.svg	motion_path.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/move_back_one.svg	move_back_one.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/move_forward_one.svg	move_forward_one.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/move_to_back.svg	move_to_back.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/move_to_front.svg	move_to_front.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/my_computer.svg	my_computer.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/my_documents.svg	my_documents.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/network.svg	network.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/new_folder_column.svg	new_folder_column.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/new_level.svg	new_level.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/new_note_level.svg	new_note_level.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/new_project.svg	new_project.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/new_raster_level.svg	new_raster_level.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/new_scene.svg	new_scene.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/new_toonz_raster_level.svg	new_toonz_raster_level.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/new_vector_level.svg	new_vector_level.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/newpage.svg	newpage.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/newstyle.svg	newstyle.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/next_drawing.svg	next_drawing.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/next_nav_tag.svg	next_nav_tag.svg	svg	menu/toolbar action		
toonz/sources/toonz/icons/dark/actions/16/nextkey.svg	nextkey.svg	svg	menu/toolbar action		
